rank,uid,title,year,venue,url,problem_claimed,actual_mechanism,hidden_assumptions,variables_treated_as_fixed,failure_modes_ignored,what_it_makes_less_novel,what_it_leaves_open
1,arxiv:2512.00022v1,XFlowMP: Task-Conditioned Motion Fields for Generative Robot Planning with Schrodinger Bridges,2025,arXiv,http://arxiv.org/abs/2512.00022v1,Addresses task and motion planning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Planner recoverability scores keeps action-critical alternatives explicit until a physical observation collapses them.
2,doi:10.1177/0278364918761570,An incremental constraint-based framework for task and motion planning,2018,The International Journal of Robotics Research,https://doi.org/10.1177/0278364918761570,Addresses task and motion planning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Planner recoverability scores keeps action-critical alternatives explicit until a physical observation collapses them.
3,doi:10.1609/icaps.v34i1.31468,Combined Task and Motion Planning via Sketch Decompositions,2024,Proceedings of the International Conference on Automated Planning and Scheduling,https://doi.org/10.1609/icaps.v34i1.31468,Addresses task and motion planning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Planner recoverability scores keeps action-critical alternatives explicit until a physical observation collapses them.
4,doi:10.1177/02783649211038280,"Representation, learning, and planning algorithms for geometric task and motion planning",2022,The International Journal of Robotics Research,https://doi.org/10.1177/02783649211038280,Addresses task and motion planning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Planner recoverability scores keeps action-critical alternatives explicit until a physical observation collapses them.
5,arxiv:2001.08398v1,Socially intelligent task and motion planning for human-robot interaction,2020,arXiv,http://arxiv.org/abs/2001.08398v1,Addresses task and motion planning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Planner recoverability scores keeps action-critical alternatives explicit until a physical observation collapses them.
6,arxiv:1811.08955v1,Integrating Task-Motion Planning with Reinforcement Learning for Robust Decision Making in Mobile Robots,2018,arXiv,http://arxiv.org/abs/1811.08955v1,Addresses task and motion planning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Planner recoverability scores keeps action-critical alternatives explicit until a physical observation collapses them.
7,doi:10.3390/app10051665,Contingent Task and Motion Planning under Uncertainty for Human–Robot Interactions,2020,Applied Sciences,https://doi.org/10.3390/app10051665,Addresses task and motion planning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Planner recoverability scores keeps action-critical alternatives explicit until a physical observation collapses them.
8,doi:10.54254/2755-2721/2025.ast27134,Integrating Motion Planning in Vision Language Action Agents,2025,Applied and Computational Engineering,https://doi.org/10.54254/2755-2721/2025.ast27134,Addresses task and motion planning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Planner recoverability scores keeps action-critical alternatives explicit until a physical observation collapses them.
9,arxiv:2510.26139v2,Kinodynamic Task and Motion Planning using VLM-guided and Interleaved Sampling,2025,arXiv,http://arxiv.org/abs/2510.26139v2,Addresses task and motion planning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Planner recoverability scores keeps action-critical alternatives explicit until a physical observation collapses them.
10,doi:10.1609/aaai.v39i25.34874,Temporal Task and Motion Planning with Metric Time for Multiple Object Navigation,2025,Proceedings of the AAAI Conference on Artificial Intelligence,https://doi.org/10.1609/aaai.v39i25.34874,Addresses task and motion planning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Planner recoverability scores keeps action-critical alternatives explicit until a physical observation collapses them.
11,doi:10.36227/techrxiv.176153407.77398309/v1,From Classical Planning to Learning-Based Task and Motion Planning: A Survey of Intelligent Planning Systems,,,https://doi.org/10.36227/techrxiv.176153407.77398309/v1,Addresses task and motion planning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Planner recoverability scores keeps action-critical alternatives explicit until a physical observation collapses them.
12,arxiv:2605.19209v1,Graph Neural Planning and Predictive Control for Multi-Robot Communication-Constrained Unlabeled Motion Planning,2026,arXiv,http://arxiv.org/abs/2605.19209v1,Addresses task and motion planning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Planner recoverability scores keeps action-critical alternatives explicit until a physical observation collapses them.
13,arxiv:2103.05456v3,Extended Tree Search for Robot Task and Motion Planning,2021,arXiv,http://arxiv.org/abs/2103.05456v3,Addresses task and motion planning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Planner recoverability scores keeps action-critical alternatives explicit until a physical observation collapses them.
14,doi:10.1609/aaai.v36i5.20475,Discovering State and Action Abstractions for Generalized Task and Motion Planning,2022,Proceedings of the AAAI Conference on Artificial Intelligence,https://doi.org/10.1609/aaai.v36i5.20475,Addresses task and motion planning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Planner recoverability scores keeps action-critical alternatives explicit until a physical observation collapses them.
15,doi:10.1145/3583136,Recent Trends in Task and Motion Planning for Robotics: A Survey,2023,ACM Computing Surveys,https://doi.org/10.1145/3583136,Addresses task and motion planning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Planner recoverability scores keeps action-critical alternatives explicit until a physical observation collapses them.
16,doi:10.1177/0278364919848837,Learning to guide task and motion planning using score-space representation,2019,The International Journal of Robotics Research,https://doi.org/10.1177/0278364919848837,Addresses task and motion planning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Planner recoverability scores keeps action-critical alternatives explicit until a physical observation collapses them.
17,doi:10.1177/02783649231186165,Robust feedback motion planning via contraction theory,2023,The International Journal of Robotics Research,https://doi.org/10.1177/02783649231186165,Addresses task and motion planning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Planner recoverability scores keeps action-critical alternatives explicit until a physical observation collapses them.
18,arxiv:2310.01775v4,STAMP: Differentiable Task and Motion Planning via Stein Variational Gradient Descent,2023,arXiv,http://arxiv.org/abs/2310.01775v4,Addresses task and motion planning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Planner recoverability scores keeps action-critical alternatives explicit until a physical observation collapses them.
19,arxiv:2202.01385v1,Technical Report: A Hierarchical Deliberative-Reactive System Architecture for Task and Motion Planning in Partially Known Environments,2022,arXiv,http://arxiv.org/abs/2202.01385v1,Addresses task and motion planning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Planner recoverability scores keeps action-critical alternatives explicit until a physical observation collapses them.
20,arxiv:2202.06674v2,Learning to Ground Objects for Robot Task and Motion Planning,2022,arXiv,http://arxiv.org/abs/2202.06674v2,Addresses task and motion planning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Planner recoverability scores keeps action-critical alternatives explicit until a physical observation collapses them.
21,doi:10.15607/rss.2023.xix.061,Sequence-Based Plan Feasibility Prediction for Efficient Task and Motion Planning,2023,Robotics: Science and Systems XIX,https://doi.org/10.15607/rss.2023.xix.061,Addresses task and motion planning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Planner recoverability scores keeps action-critical alternatives explicit until a physical observation collapses them.
22,doi:10.1177/0278364904050079,Task Planning With Active Sensing For Autonomous Compliant Motion,2005,The International Journal of Robotics Research,https://doi.org/10.1177/0278364904050079,Addresses task and motion planning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Planner recoverability scores keeps action-critical alternatives explicit until a physical observation collapses them.
23,doi:10.1109/icra.2014.6906922,Combined task and motion planning through an extensible planner-independent interface layer,2014,2014 IEEE International Conference on Robotics and Automation (ICRA),https://doi.org/10.1109/icra.2014.6906922,Addresses task and motion planning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Planner recoverability scores keeps action-critical alternatives explicit until a physical observation collapses them.
24,doi:10.1109/lra.2019.2894861,Learning Feasibility for Task and Motion Planning in Tabletop Environments,2019,IEEE Robotics and Automation Letters,https://doi.org/10.1109/lra.2019.2894861,Addresses task and motion planning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Planner recoverability scores keeps action-critical alternatives explicit until a physical observation collapses them.
25,doi:10.24963/ijcai.2018/674,Admissible Abstractions for Near-optimal Task and Motion Planning,2018,Proceedings of the Twenty-Seventh International Joint Conference on Artificial Intelligence,https://doi.org/10.24963/ijcai.2018/674,Addresses task and motion planning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Planner recoverability scores keeps action-critical alternatives explicit until a physical observation collapses them.
26,doi:10.1016/j.jksuci.2021.07.002,Unified robot task and motion planning with extended planner using ROS simulator,2022,Journal of King Saud University - Computer and Information Sciences,https://doi.org/10.1016/j.jksuci.2021.07.002,Addresses task and motion planning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Planner recoverability scores keeps action-critical alternatives explicit until a physical observation collapses them.
27,doi:10.1109/icra40945.2020.9196883,3D-CNN Based Heuristic Guided Task-Space Planner for Faster Motion Planning,2020,2020 IEEE International Conference on Robotics and Automation (ICRA),https://doi.org/10.1109/icra40945.2020.9196883,Addresses task and motion planning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Planner recoverability scores keeps action-critical alternatives explicit until a physical observation collapses them.
28,arxiv:2602.21670v2,Hierarchical LLM-Based Multi-Agent Framework with Prompt Optimization for Multi-Robot Task Planning,2026,arXiv,http://arxiv.org/abs/2602.21670v2,Addresses task and motion planning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Planner recoverability scores keeps action-critical alternatives explicit until a physical observation collapses them.
29,doi:10.1177/0278364918812981,I-Planner: Intention-aware motion planning using learning-based human motion prediction,2019,The International Journal of Robotics Research,https://doi.org/10.1177/0278364918812981,Addresses task and motion planning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Planner recoverability scores keeps action-critical alternatives explicit until a physical observation collapses them.
30,arxiv:2306.06531v3,AutoTAMP: Autoregressive Task and Motion Planning with LLMs as Translators and Checkers,2023,arXiv,http://arxiv.org/abs/2306.06531v3,Addresses task and motion planning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Planner recoverability scores keeps action-critical alternatives explicit until a physical observation collapses them.
31,doi:10.1007/s10514-024-10177-1,Dynamic event-triggered integrated task and motion planning for process-aware source seeking,2024,Autonomous Robots,https://doi.org/10.1007/s10514-024-10177-1,Addresses task and motion planning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Planner recoverability scores keeps action-critical alternatives explicit until a physical observation collapses them.
32,doi:10.1115/1.4069407,Kinodynamic Motion Planning for Collaborative Object Transportation by Multiple Mobile Manipulators,2025,Journal of Mechanisms and Robotics,https://doi.org/10.1115/1.4069407,Addresses task and motion planning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Planner recoverability scores keeps action-critical alternatives explicit until a physical observation collapses them.
33,doi:10.1109/icra40945.2020.9196667,Incorporating Motion Planning Feasibility Considerations during Task-Agent Assignment to Perform Complex Tasks Using Mobile Manipulators,2020,2020 IEEE International Conference on Robotics and Automation (ICRA),https://doi.org/10.1109/icra40945.2020.9196667,Addresses task and motion planning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Planner recoverability scores keeps action-critical alternatives explicit until a physical observation collapses them.
